,revenue,fuel_surcharge,accessorial_charges,driver_id,actual_distance_miles,actual_duration_hours,idle_time_hours,total_revenue,dispatch_date_year
57112,5724.28,590.24,150,DRV00144,2117,35.9,9.2,4984.04,2024
57113,965.07,76.16,200,DRV00098,499,9.4,3.2,688.9100000000001,2024
57114,6014.48,499.18,150,DRV00039,2238,41.8,6.1,5365.299999999999,2024
57115,5583.9,891.82,100,DRV00084,2696,51.4,9.9,4592.08,2024
57116,1241.79,137.31,150,DRV00058,593,9.8,11.0,954.48,2024
57117,1328.71,185.6,0,DRV00083,660,12.6,2.9,1143.1100000000001,2024
57118,1168.96,273.36,0,DRV00059,791,14.5,2.1,895.6,2024
57119,1158.68,273.36,50,DRV00121,851,15.4,10.2,835.32,2024
57120,4046.47,454.74,0,DRV00123,1883,36.5,7.0,3591.7299999999996,2024
57121,3515.44,537.81,150,DRV00134,2630,52.5,6.3,2827.63,2024
57122,5555.8,708.51,0,DRV00097,2271,35.9,5.2,4847.29,2024
57123,283.43,13.8,75,DRV00144,95,1.6,2.5,194.63,2024
57124,4849.02,451.8,75,DRV00025,2228,36.9,6.1,4322.22,2024
57125,1418.95,273.36,100,DRV00127,841,13.1,11.0,1045.5900000000001,2024
57126,1986.96,344.52,50,DRV00059,1089,16.9,5.9,1592.44,2024
57127,1448.56,187.6,0,DRV00107,711,11.6,3.2,1260.96,2024
57128,1027.25,98.61,0,DRV00150,529,10.0,7.7,928.64,2024
57129,849.36,76.16,100,DRV00092,476,8.6,2.7,673.2,2024
57130,1321.65,185.6,0,DRV00071,627,11.3,11.4,1136.0500000000002,2024
57131,1541.83,189.0,50,DRV00128,721,11.2,10.0,1302.83,2024
57132,5734.0,565.38,50,DRV00023,3178,56.4,2.3,5118.62,2024
57133,2644.04,376.0,200,DRV00066,1243,23.8,6.5,2068.04,2024
57134,990.55,131.28,75,DRV00123,590,9.8,8.6,784.27,2024
57135,3846.44,564.72,75,DRV00024,2245,37.9,11.2,3206.7200000000003,2024
57136,1276.81,153.34,75,DRV00107,749,14.8,6.7,1048.47,2024
57137,3298.48,357.25,75,DRV00044,1407,26.6,2.6,2866.23,2024
57138,1918.27,344.52,200,DRV00078,1073,20.5,5.4,1373.75,2024
57139,4251.2,454.74,150,DRV00057,1846,30.3,8.9,3646.46,2024
57140,2165.85,384.2,150,DRV00133,1111,21.8,10.5,1631.6499999999999,2024
57141,1843.76,209.79,75,DRV00009,828,14.3,4.7,1558.97,2024
57142,391.69,40.08,50,DRV00016,164,2.8,6.7,301.61,2024
57143,1376.34,137.31,50,DRV00121,608,9.6,3.4,1189.03,2024
57144,5567.01,580.87,0,DRV00056,2108,35.9,5.7,4986.14,2024
57145,4022.44,357.25,100,DRV00123,1438,23.3,4.9,3565.19,2024
57146,5139.86,580.87,200,DRV00001,2134,34.3,8.5,4358.99,2024
57147,1375.16,137.31,200,DRV00148,621,12.3,11.2,1037.8500000000001,2024
57148,6615.59,891.82,0,DRV00130,2780,47.0,5.9,5723.77,2024
57149,1179.35,273.36,50,DRV00034,809,14.0,7.9,855.9899999999999,2024
57150,2983.9,460.0,75,DRV00006,1913,32.1,11.4,2448.9,2024
57151,1536.25,189.0,150,DRV00002,663,12.2,4.5,1197.25,2024
57152,6348.14,792.88,0,DRV00018,2456,43.4,3.3,5555.26,2024
57153,3782.6,357.25,150,DRV00098,1487,26.0,2.4,3275.35,2024
57155,1521.44,189.0,50,DRV00006,728,12.4,7.6,1282.44,2024
57156,3665.71,738.48,150,DRV00002,2141,34.3,5.0,2777.23,2024
57157,5589.79,499.18,200,DRV00085,2236,41.9,10.1,4890.61,2024
57158,5405.41,472.14,200,DRV00063,2714,45.7,7.3,4733.2699999999995,2024
57159,5524.11,472.14,0,DRV00079,2607,51.1,2.8,5051.969999999999,2024
57160,5304.44,499.18,200,DRV00037,2335,44.7,5.8,4605.259999999999,2024
57161,787.86,131.28,150,DRV00015,578,10.8,3.1,506.58000000000004,2024
57162,2855.86,228.76,150,DRV00079,1287,24.8,4.1,2477.1000000000004,2024
57163,1306.23,187.6,0,DRV00121,689,11.3,3.8,1118.63,2024
57164,3818.29,383.23,200,DRV00083,2002,34.6,4.7,3235.06,2024
57165,1479.48,170.88,200,DRV00060,723,13.9,11.9,1108.6,2024
57166,2784.94,419.43,100,DRV00032,1253,19.6,8.2,2265.51,2024
57167,5077.13,580.87,0,DRV00029,2084,32.4,8.9,4496.26,2024
57168,3840.82,504.32,0,DRV00005,1565,30.2,7.1,3336.5,2024
57169,2733.51,406.72,0,DRV00020,1252,21.8,9.4,2326.79,2024
57170,1152.35,98.61,75,DRV00143,560,9.8,2.9,978.7399999999999,2024
57171,3742.07,255.36,100,DRV00049,1307,25.8,3.7,3386.71,2024
57172,5466.39,590.24,75,DRV00129,2160,42.8,5.5,4801.150000000001,2024
57173,3621.29,555.52,0,DRV00082,2095,35.6,8.1,3065.77,2024
57174,1055.34,141.33,200,DRV00035,664,12.5,2.4,714.0099999999999,2024
57175,3692.62,537.81,100,DRV00036,2723,51.3,5.3,3054.81,2024
57176,1933.02,209.79,75,DRV00062,817,13.8,7.8,1648.23,2024
57177,2275.69,276.3,50,DRV00105,926,14.6,2.6,1949.39,2024
57178,935.09,131.28,0,DRV00014,580,10.5,6.6,803.8100000000001,2024
57179,3339.67,295.83,75,DRV00088,1531,28.2,2.0,2968.84,2024
57180,7153.97,453.91,0,DRV00001,2347,40.9,6.1,6700.06,2024
57181,2018.93,144.0,0,DRV00060,725,12.6,11.7,1874.93,2024
57182,1273.92,98.61,0,DRV00011,509,8.8,3.9,1175.3100000000002,2024
57183,2318.44,384.2,0,DRV00138,1216,22.1,11.5,1934.24,2024
57184,1660.45,144.0,200,DRV00119,745,14.4,3.6,1316.45,2024
57185,7305.08,463.93,150,DRV00055,2807,48.1,11.6,6691.15,2024
57186,7149.65,814.37,200,DRV00098,2796,49.5,2.3,6135.28,2024
57187,1228.28,141.33,200,DRV00045,691,13.7,2.8,886.9499999999999,2024
57188,4403.31,792.88,100,DRV00097,2395,44.2,10.1,3510.4300000000003,2024
57189,753.24,86.46,0,DRV00122,263,4.4,6.2,666.78,2024
57190,6902.5,463.93,0,DRV00001,2784,53.7,2.0,6438.57,2024
57191,6699.73,499.18,75,DRV00145,2281,36.9,6.9,6125.549999999999,2024
57192,2698.83,216.92,0,DRV00071,1340,26.3,5.0,2481.91,2024
57193,2082.89,249.44,0,DRV00087,1628,28.3,7.8,1833.4499999999998,2024
57194,7286.87,463.93,50,DRV00119,2792,53.9,11.7,6772.94,2024
57195,2678.28,249.44,75,DRV00145,1539,25.0,11.9,2353.84,2024
57196,3330.76,216.92,0,DRV00094,1298,24.2,10.3,3113.84,2024
57197,6966.8,891.82,150,DRV00050,2628,41.5,10.4,5924.9800000000005,2024
57198,1310.5,141.33,0,DRV00045,674,11.0,5.9,1169.17,2024
57199,7053.36,814.37,75,DRV00051,2637,52.5,2.3,6163.99,2024
57200,2322.76,344.52,0,DRV00113,1099,19.3,6.6,1978.2400000000002,2024
57201,1384.74,153.34,0,DRV00090,712,11.3,3.0,1231.4,2024
57202,6240.33,814.37,75,DRV00112,2743,49.3,6.6,5350.96,2024
57203,3604.67,524.7,75,DRV00075,1750,34.6,9.7,3004.9700000000003,2024
57204,714.35,86.46,75,DRV00056,279,4.6,2.1,552.89,2024
57205,246.16,13.8,0,DRV00127,91,1.4,9.6,232.35999999999999,2024
57206,1126.97,98.61,0,DRV00088,530,9.5,2.0,1028.3600000000001,2024
57207,1420.9,153.34,200,DRV00070,696,10.9,8.4,1067.5600000000002,2024
57208,1869.69,344.52,0,DRV00053,1069,19.2,10.3,1525.17,2024
57209,3229.26,460.0,200,DRV00029,1969,30.7,6.9,2569.26,2024
57210,2249.62,419.43,0,DRV00078,1277,20.7,8.8,1830.1899999999998,2024
57211,6172.5,891.82,0,DRV00070,2666,41.6,8.0,5280.68,2024
57212,4910.27,590.24,75,DRV00100,2193,43.2,11.9,4245.030000000001,2024
57213,3873.54,314.64,0,DRV00128,1372,22.0,7.5,3558.9,2024
57214,3717.32,383.23,50,DRV00111,1985,37.4,11.6,3284.09,2024
57215,1526.17,137.31,0,DRV00098,608,10.9,4.1,1388.8600000000001,2024
57216,3899.52,524.7,0,DRV00126,1816,29.3,10.2,3374.8199999999997,2024
57217,3878.79,451.8,150,DRV00138,2282,36.9,6.9,3276.99,2024
57218,7345.42,463.93,150,DRV00132,2730,50.0,9.9,6731.49,2024
57219,1351.24,137.31,100,DRV00082,585,10.8,7.4,1113.93,2024
57220,978.1,141.33,0,DRV00142,704,13.7,9.7,836.77,2024
57221,1171.49,128.63,0,DRV00084,687,12.2,3.4,1042.8600000000001,2024
57222,2699.25,228.76,0,DRV00123,1247,19.3,5.5,2470.49,2024
57223,6046.7,453.91,0,DRV00026,2452,38.5,11.8,5592.79,2024
57224,1126.65,273.36,100,DRV00138,814,14.3,3.4,753.2900000000001,2024
57225,2977.51,460.0,75,DRV00018,1982,33.3,8.7,2442.51,2024
57226,1013.88,76.16,0,DRV00032,510,9.5,2.6,937.72,2024
57227,1252.31,189.0,0,DRV00024,692,12.9,4.2,1063.31,2024
57228,2495.88,276.3,0,DRV00053,906,16.4,5.4,2219.58,2024
57229,1330.99,185.6,75,DRV00059,676,10.4,4.6,1070.39,2024
57230,5436.99,472.14,150,DRV00121,2676,51.0,7.4,4814.849999999999,2024
57231,4105.32,357.25,0,DRV00037,1465,24.9,4.3,3748.0699999999997,2024
57232,2356.81,344.12,0,DRV00133,1239,22.9,6.4,2012.69,2024
57233,928.19,76.16,150,DRV00011,487,9.3,10.2,702.0300000000001,2024
57234,2269.99,114.3,0,DRV00051,805,14.3,5.9,2155.6899999999996,2024
57235,5706.23,792.88,0,DRV00013,2403,37.3,11.0,4913.349999999999,2024
57236,2226.19,344.52,200,DRV00006,1025,20.1,2.8,1681.67,2024
57237,137.31,15.64,0,DRV00059,95,1.7,11.0,121.67,2024
57238,1580.44,187.6,0,DRV00143,692,11.2,4.9,1392.8400000000001,2024
57239,2949.57,419.43,0,DRV00094,1267,24.7,3.4,2530.1400000000003,2024
57240,1938.43,344.52,0,DRV00077,1063,17.3,7.8,1593.91,2024
57241,1279.65,98.61,100,DRV00088,556,10.7,6.3,1081.0400000000002,2024
57242,5976.37,891.82,0,DRV00084,2657,47.3,10.3,5084.55,2024
57243,4792.25,580.87,200,DRV00123,2041,32.6,6.2,4011.38,2024
57244,147.0,15.64,0,DRV00056,98,1.5,2.0,131.36,2024
57245,1028.9,141.33,0,DRV00104,669,13.2,8.1,887.57,2024
57246,644.65,86.46,75,DRV00082,278,4.8,3.6,483.19,2024
57247,4182.97,383.23,0,DRV00089,1989,38.6,9.6,3799.7400000000002,2024
57248,2414.12,249.44,50,DRV00010,1532,27.3,3.8,2114.68,2024
57249,1231.31,137.31,0,DRV00006,597,11.9,5.9,1094.0,2024
57250,1742.12,144.0,0,DRV00120,730,14.0,3.5,1598.12,2024
57251,3372.12,738.48,0,DRV00004,2215,34.7,2.5,2633.64,2024
57252,3428.81,357.25,150,DRV00029,1533,24.5,2.0,2921.56,2024
57253,1318.36,187.6,200,DRV00034,668,11.3,9.8,930.7599999999999,2024
57254,4441.5,454.74,0,DRV00071,1807,30.9,10.5,3986.76,2024
57255,6300.62,463.93,200,DRV00102,2686,46.2,6.3,5636.69,2024
57256,2170.23,276.3,150,DRV00102,975,16.3,9.7,1743.93,2024
57257,4752.12,590.24,150,DRV00077,2094,32.3,6.3,4011.88,2024
57258,3078.14,295.83,75,DRV00128,1625,30.4,5.4,2707.31,2024
57259,4008.27,357.25,50,DRV00050,1537,27.7,3.3,3601.02,2024
57260,2763.48,406.72,150,DRV00053,1354,21.8,6.8,2206.76,2024
57261,3396.07,406.72,0,DRV00030,1307,20.4,7.8,2989.3500000000004,2024
57262,5103.15,708.51,0,DRV00055,2180,41.7,5.4,4394.639999999999,2024
57263,7297.71,463.93,50,DRV00049,2702,48.1,9.5,6783.78,2024
57264,4843.56,580.87,150,DRV00109,2142,37.5,4.1,4112.6900000000005,2024
57265,4055.18,537.81,50,DRV00065,2638,40.6,4.0,3467.37,2024
57266,2729.42,406.72,0,DRV00109,1344,20.8,8.3,2322.7,2024
57267,3886.66,504.32,0,DRV00081,1573,26.7,5.3,3382.3399999999997,2024
57268,1126.48,141.33,100,DRV00085,682,11.7,4.2,885.15,2024
57269,1184.09,137.31,0,DRV00138,629,11.0,2.0,1046.78,2024
57270,4373.48,792.88,100,DRV00054,2445,38.5,4.7,3480.5999999999995,2024
57271,2655.57,406.72,0,DRV00100,1351,23.3,6.7,2248.8500000000004,2024
57272,1015.95,161.53,0,DRV00125,553,8.7,10.1,854.4200000000001,2024
57273,883.06,76.16,200,DRV00017,473,8.1,5.8,606.9,2024
57274,3583.84,555.52,0,DRV00039,2092,39.2,8.2,3028.32,2024
57275,4782.62,454.74,50,DRV00037,1875,33.4,11.1,4277.88,2024
57276,5704.02,708.51,50,DRV00087,2240,43.0,4.1,4945.51,2024
57277,3303.56,216.92,0,DRV00141,1271,22.5,10.5,3086.64,2024
57278,3887.46,357.25,50,DRV00120,1500,25.3,8.8,3480.21,2024
57279,4315.69,454.74,50,DRV00012,1757,33.6,10.1,3810.95,2024
57280,3253.56,555.52,0,DRV00002,2082,33.6,5.9,2698.04,2024
57281,2034.32,344.52,0,DRV00049,1032,20.4,6.7,1689.8,2024
57282,1256.01,273.36,0,DRV00069,840,13.1,10.9,982.65,2024
57283,450.21,40.08,100,DRV00128,172,3.4,4.9,310.13,2024
57284,3915.21,537.81,75,DRV00050,2608,48.3,2.2,3302.4,2024
57285,1338.94,137.31,150,DRV00032,638,10.4,10.8,1051.63,2024
57286,5132.68,565.38,150,DRV00012,3172,63.2,2.4,4417.3,2024
57287,2582.02,249.44,50,DRV00108,1659,33.0,11.3,2282.58,2024
57288,1511.6,187.6,75,DRV00126,680,10.7,5.7,1249.0,2024
57289,1772.13,149.26,0,DRV00014,905,17.4,6.2,1622.8700000000001,2024
57290,6929.48,463.93,100,DRV00088,2940,53.4,8.8,6365.549999999999,2024
57291,2130.12,384.2,100,DRV00095,1135,22.2,9.3,1645.9199999999998,2024
57292,3331.11,460.0,50,DRV00049,1870,28.9,10.4,2821.11,2024
57293,1911.31,209.79,100,DRV00079,817,13.5,3.3,1601.52,2024
57294,6717.68,453.91,200,DRV00069,2507,45.5,11.3,6063.77,2024
57295,3229.41,295.83,0,DRV00024,1628,27.1,2.3,2933.58,2024
57296,1477.96,185.6,100,DRV00045,658,12.8,9.1,1192.3600000000001,2024
57297,1433.76,273.36,0,DRV00026,851,13.5,11.0,1160.4,2024
57298,2192.25,276.3,50,DRV00002,924,15.3,6.6,1865.95,2024
57299,2354.26,419.43,0,DRV00058,1292,25.6,3.7,1934.8300000000002,2024
57300,3335.83,555.52,0,DRV00090,2034,33.3,7.7,2780.31,2024
57301,3525.1,738.48,50,DRV00118,2136,36.2,5.7,2736.62,2024
57302,3268.99,460.0,150,DRV00103,1918,30.0,3.2,2658.99,2024
57303,1361.8,273.36,0,DRV00117,832,13.0,3.1,1088.44,2024
57304,2861.87,419.43,150,DRV00094,1247,21.0,7.8,2292.44,2024
57305,3657.21,555.52,0,DRV00071,2000,31.0,9.9,3101.69,2024
57307,2934.03,216.92,150,DRV00099,1322,23.6,6.1,2567.11,2024
57308,3342.11,216.92,50,DRV00102,1373,25.9,10.1,3075.19,2024
57309,3787.77,314.64,75,DRV00148,1312,21.0,5.6,3398.13,2024
57310,2241.98,249.44,75,DRV00005,1683,32.9,4.4,1917.54,2024
57311,6160.22,463.93,150,DRV00105,2722,53.7,4.0,5546.29,2024
57312,2298.71,344.12,100,DRV00141,1304,21.7,11.9,1854.5900000000001,2024
57313,3261.92,314.64,150,DRV00085,1285,24.9,11.9,2797.28,2024
57314,4076.84,309.24,100,DRV00146,1845,35.2,4.6,3667.6000000000004,2024
57315,3570.96,383.23,100,DRV00090,2004,32.4,3.3,3087.73,2024
57316,1800.26,114.3,150,DRV00075,789,13.3,7.3,1535.96,2024
57317,3366.61,738.48,0,DRV00098,2206,34.6,3.3,2628.13,2024
57318,1166.88,161.53,75,DRV00102,594,11.5,10.4,930.3500000000001,2024
57319,4253.4,537.81,0,DRV00050,2554,47.2,9.0,3715.5899999999997,2024
57320,3696.54,738.48,75,DRV00145,2306,38.9,6.5,2883.06,2024
57321,1648.02,144.0,0,DRV00063,707,12.5,10.2,1504.02,2024
57322,3341.31,406.72,75,DRV00113,1298,25.0,6.2,2859.59,2024
57323,2783.95,228.76,150,DRV00006,1277,23.0,6.6,2405.1899999999996,2024
57324,257.6,13.8,0,DRV00014,95,1.6,9.6,243.8,2024
57326,1884.65,209.79,75,DRV00036,769,13.1,11.9,1599.8600000000001,2024
57327,5190.5,590.24,75,DRV00019,2130,38.4,5.9,4525.26,2024
57328,4276.99,454.74,200,DRV00101,1817,34.7,9.4,3622.25,2024
57329,5512.5,565.38,50,DRV00011,3312,65.1,9.9,4897.12,2024
57330,1587.13,170.88,0,DRV00100,726,13.8,10.0,1416.25,2024
57331,3407.75,255.36,150,DRV00053,1267,23.7,11.6,3002.39,2024
57332,5734.98,792.88,50,DRV00148,2429,46.0,2.1,4892.099999999999,2024
57334,1279.4,128.63,200,DRV00033,729,11.8,2.8,950.7700000000001,2024
57335,5182.57,565.38,150,DRV00030,3359,57.8,5.7,4467.19,2024
57336,3838.3,383.23,0,DRV00119,2014,37.6,3.4,3455.07,2024
57337,1291.56,98.61,100,DRV00126,557,9.7,11.8,1092.95,2024
57338,4918.89,451.8,100,DRV00063,2386,39.5,9.6,4367.09,2024
57339,6269.31,463.93,200,DRV00078,2807,52.8,10.3,5605.38,2024
57340,3081.99,376.0,0,DRV00028,1185,18.3,10.7,2705.99,2024
57341,2520.33,376.0,100,DRV00099,1164,18.5,5.2,2044.33,2024
57342,3944.65,504.32,100,DRV00024,1544,29.0,10.2,3340.33,2024
57343,460.24,40.08,100,DRV00120,172,2.9,4.6,320.16,2024
57344,1426.03,273.36,0,DRV00085,855,14.0,3.3,1152.67,2024
57345,3638.37,357.25,200,DRV00056,1515,24.3,5.4,3081.12,2024
57346,5340.18,472.14,100,DRV00001,2671,48.8,3.3,4768.04,2024
57347,159.55,15.64,0,DRV00130,93,1.6,5.7,143.91000000000003,2024
57348,3587.93,454.74,0,DRV00003,1755,30.3,7.7,3133.1899999999996,2024
57349,1655.74,149.26,200,DRV00057,906,14.5,7.2,1306.48,2024
57350,3909.88,309.24,0,DRV00113,1707,28.9,4.2,3600.6400000000003,2024
57351,1496.2,189.0,100,DRV00088,712,14.2,7.6,1207.2,2024
57352,2334.3,249.44,0,DRV00047,1613,28.0,5.0,2084.86,2024
57353,3099.26,376.0,150,DRV00119,1265,24.4,9.2,2573.26,2024
57354,3353.26,383.23,50,DRV00018,2112,34.4,7.1,2920.03,2024
57355,5616.58,708.51,0,DRV00148,2302,35.5,6.1,4908.07,2024
57356,136.23,15.64,200,DRV00009,90,1.5,5.6,-79.41000000000001,2024
57357,3795.41,738.48,100,DRV00050,2296,36.4,6.1,2956.93,2024
57358,4698.09,590.24,100,DRV00022,2168,34.1,5.6,4007.8500000000004,2024
57359,894.62,76.16,100,DRV00142,491,8.8,2.6,718.46,2024
57360,2858.16,419.43,50,DRV00085,1364,23.1,4.4,2388.73,2024
57361,2388.85,344.52,100,DRV00033,1070,17.8,7.2,1944.33,2024
57362,788.8,131.28,0,DRV00025,578,11.2,6.8,657.52,2024
57363,6853.8,463.93,50,DRV00018,2837,56.1,10.4,6339.87,2024
57364,3636.98,357.25,0,DRV00019,1412,26.8,6.8,3279.73,2024
57365,4906.96,565.38,0,DRV00015,3283,50.8,11.2,4341.58,2024
57366,1101.14,141.33,0,DRV00034,696,13.8,9.5,959.8100000000001,2024
57367,2450.65,228.76,0,DRV00005,1265,20.0,7.2,2221.8900000000003,2024
57368,4138.76,309.24,0,DRV00074,1692,31.3,5.7,3829.5200000000004,2024
57369,1972.48,276.3,150,DRV00059,921,18.2,3.4,1546.18,2024
57370,1293.77,153.34,75,DRV00118,713,13.2,3.6,1065.43,2024
57371,6142.24,891.82,50,DRV00125,2633,45.9,7.5,5200.42,2024
57372,1753.89,144.0,200,DRV00119,735,14.2,6.2,1409.89,2024
57373,5211.81,792.88,100,DRV00114,2455,39.9,9.9,4318.93,2024
57374,3691.23,504.32,0,DRV00070,1700,26.5,10.3,3186.91,2024
57375,1026.74,141.33,150,DRV00113,711,12.0,3.8,735.41,2024
57376,1204.79,128.63,50,DRV00054,703,11.2,10.5,1026.1599999999999,2024
57377,4106.66,504.32,200,DRV00030,1644,31.8,2.7,3402.3399999999997,2024
57378,2251.79,344.52,75,DRV00010,1063,16.5,6.8,1832.27,2024
57379,5245.85,708.51,100,DRV00128,2214,43.5,3.6,4437.34,2024
57380,3856.6,357.25,50,DRV00129,1511,26.1,3.1,3449.35,2024
57381,2110.59,144.0,50,DRV00066,716,12.9,4.5,1916.5900000000001,2024
57382,1920.41,344.12,100,DRV00002,1321,21.6,2.6,1476.29,2024
57383,3669.28,738.48,50,DRV00127,2233,38.4,8.4,2880.8,2024
57384,2975.03,255.36,75,DRV00098,1236,19.3,11.1,2644.67,2024
57385,5552.66,891.82,0,DRV00063,2622,46.3,3.6,4660.84,2024
57386,1013.98,128.63,50,DRV00033,682,12.8,5.5,835.35,2024
57387,4915.84,565.38,0,DRV00006,3098,61.8,4.0,4350.46,2024
57388,3096.17,555.52,200,DRV00079,1984,31.6,6.4,2340.65,2024
57389,1257.37,189.0,0,DRV00100,706,11.5,3.1,1068.37,2024
57390,2306.04,228.76,0,DRV00077,1243,22.0,11.7,2077.2799999999997,2024
57391,2919.86,419.43,50,DRV00045,1365,24.3,7.4,2450.4300000000003,2024
57392,1563.51,153.34,50,DRV00044,687,12.3,5.9,1360.17,2024
57393,2846.22,228.76,200,DRV00004,1286,25.2,9.4,2417.46,2024
57394,2026.59,276.3,50,DRV00038,928,15.5,7.7,1700.29,2024
57395,1588.6,209.79,50,DRV00005,820,13.1,3.5,1328.81,2024
57396,1834.78,209.79,75,DRV00114,798,14.4,4.1,1549.99,2024
57397,5304.15,499.18,150,DRV00050,2322,44.4,11.0,4654.969999999999,2024
57398,3211.94,376.0,150,DRV00015,1178,23.5,5.2,2685.94,2024
57399,3364.75,314.64,50,DRV00146,1336,25.5,7.1,3000.11,2024
57400,2043.4,209.79,0,DRV00095,812,13.9,2.7,1833.6100000000001,2024
57402,164.77,15.64,100,DRV00092,90,1.7,11.6,49.13000000000001,2024
57403,4319.57,451.8,200,DRV00112,2329,43.3,4.8,3667.7699999999995,2024
57404,1141.92,128.63,200,DRV00126,695,12.5,7.1,813.2900000000001,2024
57405,3654.88,504.32,75,DRV00002,1613,29.2,6.7,3075.56,2024
57407,1271.86,98.61,150,DRV00074,546,9.5,11.1,1023.2499999999999,2024
57408,1264.93,189.0,200,DRV00051,673,11.0,9.5,875.9300000000001,2024
57409,3859.8,383.23,0,DRV00022,1988,31.6,5.3,3476.57,2024
57410,1528.61,137.31,0,DRV00146,632,10.9,6.0,1391.3,2024
57411,4977.56,792.88,50,DRV00118,2513,48.2,8.5,4134.68,2024
57412,7853.73,814.37,75,DRV00138,2795,48.7,2.8,6964.36,2024
57413,1439.71,170.88,100,DRV00013,737,12.4,6.9,1168.83,2024
57414,1126.68,76.16,200,DRV00083,492,8.0,7.5,850.5200000000001,2024
57415,372.52,40.08,200,DRV00145,168,3.1,2.1,132.44,2024
57416,4025.17,537.81,150,DRV00016,2660,47.2,10.1,3337.36,2024
57417,1611.19,189.0,75,DRV00124,663,12.0,9.8,1347.19,2024
57418,3189.96,314.64,0,DRV00051,1366,25.3,5.2,2875.32,2024
57419,5978.99,708.51,0,DRV00077,2169,34.3,5.5,5270.48,2024
57420,1340.96,189.0,0,DRV00039,714,13.6,11.1,1151.96,2024
57421,4423.08,454.74,0,DRV00038,1730,28.0,8.8,3968.34,2024
57422,1231.18,170.88,50,DRV00017,745,12.3,11.8,1010.3000000000001,2024
57423,3174.18,383.23,50,DRV00144,1984,33.9,4.4,2740.95,2024
57424,1196.04,273.36,0,DRV00045,794,15.1,6.9,922.68,2024
57425,2228.97,384.2,0,DRV00085,1173,18.7,6.5,1844.7699999999998,2024
57426,5022.59,451.8,75,DRV00088,2309,40.8,9.7,4495.79,2024
57427,2636.32,376.0,200,DRV00056,1214,19.4,8.2,2060.32,2024
57428,5728.35,499.18,50,DRV00015,2447,39.0,9.7,5179.17,2024
57429,3590.05,255.36,100,DRV00017,1277,22.1,10.3,3234.69,2024
57430,3494.0,738.48,150,DRV00145,2197,34.8,11.6,2605.52,2024
57431,1384.37,187.6,150,DRV00119,710,11.4,10.0,1046.77,2024
57432,1119.12,161.53,0,DRV00082,580,11.1,9.2,957.5899999999999,2024
57433,1692.13,149.26,200,DRV00109,918,16.5,3.6,1342.8700000000001,2024
57434,1690.29,144.0,0,DRV00090,729,13.0,8.4,1546.29,2024
57435,132.99,15.64,200,DRV00039,97,1.6,7.7,-82.64999999999999,2024
57436,3252.59,216.92,75,DRV00032,1312,21.8,8.3,2960.67,2024
57437,2953.55,406.72,200,DRV00121,1251,23.7,11.3,2346.83,2024
57438,1512.07,187.6,0,DRV00001,685,10.8,5.3,1324.47,2024
57439,416.34,40.08,0,DRV00138,175,2.8,8.2,376.26,2024
57440,2764.36,249.44,50,DRV00017,1614,27.0,4.5,2464.92,2024
57441,1091.0,128.63,200,DRV00114,663,10.9,9.7,762.37,2024
57442,3414.43,295.83,150,DRV00061,1625,27.1,7.1,2968.6,2024
57443,2296.68,419.43,75,DRV00060,1306,20.4,4.7,1802.2499999999998,2024
57444,2569.7,419.43,100,DRV00013,1365,26.5,5.6,2050.27,2024
57445,2257.72,114.3,0,DRV00017,796,15.2,11.0,2143.4199999999996,2024
57446,235.6,13.8,100,DRV00010,95,1.8,3.9,121.8,2024
57447,4156.66,524.7,200,DRV00023,1749,29.9,8.0,3431.96,2024
57448,4505.45,590.24,100,DRV00036,2081,33.0,8.5,3815.21,2024
57449,1261.62,189.0,75,DRV00132,688,10.9,3.6,997.6199999999999,2024
57450,1953.04,144.0,0,DRV00110,740,14.7,5.9,1809.04,2024
57451,3218.3,376.0,100,DRV00034,1225,19.6,9.1,2742.3,2024
57452,2160.18,276.3,0,DRV00011,906,15.2,8.6,1883.8799999999999,2024
57453,3354.22,314.64,0,DRV00016,1312,21.5,11.9,3039.58,2024
57454,2330.65,419.43,0,DRV00132,1285,21.6,11.6,1911.22,2024
57455,1291.43,187.6,0,DRV00117,692,12.6,2.6,1103.8300000000002,2024
57456,1362.76,187.6,0,DRV00077,674,12.0,7.4,1175.16,2024
57457,2007.42,276.3,100,DRV00134,964,15.8,10.7,1631.1200000000001,2024
57458,1061.99,98.61,0,DRV00128,543,10.3,6.0,963.38,2024
57459,3845.61,738.48,0,DRV00119,2279,37.2,8.9,3107.13,2024
57460,6661.05,453.91,50,DRV00016,2467,39.0,6.7,6157.14,2024
57461,6125.08,453.91,150,DRV00108,2427,44.4,4.5,5521.17,2024
57462,1479.54,185.6,75,DRV00134,665,11.5,9.8,1218.94,2024
57463,3646.64,564.72,0,DRV00054,2300,43.1,2.4,3081.92,2024
57464,3681.11,504.32,0,DRV00098,1611,28.9,10.0,3176.79,2024
57465,7062.6,792.88,50,DRV00004,2506,45.6,10.1,6219.72,2024
57466,4435.15,504.32,0,DRV00030,1596,27.7,7.5,3930.8299999999995,2024
57467,4002.07,454.74,0,DRV00005,1767,33.8,4.4,3547.33,2024
57468,5224.26,792.88,100,DRV00089,2396,40.1,10.6,4331.38,2024
57469,4267.06,738.48,100,DRV00069,2341,38.8,8.4,3428.5800000000004,2024
