,customer_id,route_id,load_date,load_type,weight_lbs,pieces,revenue,fuel_surcharge,accessorial_charges,booking_type,driver_id,truck_id,trailer_id,dispatch_date,actual_distance_miles,actual_duration_hours,fuel_gallons_used,average_mpg,idle_time_hours,total_revenue
140,CUST00018,RTE00013,2022-01-02,Dry Van,25605,13,1134.23,141.33,75,Dedicated,DRV00107,TRK00033,TRL00131,2022-01-02,676,12.1,115.2,5.87,4.6,917.9
141,CUST00085,RTE00016,2022-01-03,Dry Van,29047,3,5936.83,463.93,0,Dedicated,DRV00066,TRK00057,TRL00112,2022-01-03,2682,44.3,398.5,6.73,2.5,5472.9
142,CUST00175,RTE00056,2022-01-03,Refrigerated,26524,15,4095.0,309.24,150,Dedicated,DRV00071,TRK00024,TRL00051,2022-01-03,1703,32.9,240.9,7.07,2.6,3635.76
143,CUST00143,RTE00010,2022-01-03,Refrigerated,27045,26,159.9,15.64,0,Spot,DRV00149,TRK00105,TRL00016,2022-01-03,91,1.6,12.9,7.06,3.8,144.26
144,CUST00133,RTE00018,2022-01-03,Refrigerated,31359,1,1517.16,187.6,50,Contract,DRV00014,TRK00067,TRL00092,2022-01-03,664,11.3,119.0,5.58,2.2,1279.5600000000002
145,CUST00059,RTE00054,2022-01-03,Refrigerated,33866,17,3485.04,295.83,0,Dedicated,DRV00020,TRK00080,TRL00089,2022-01-03,1568,26.9,221.2,7.09,9.3,3189.21
146,CUST00010,RTE00025,2022-01-03,Refrigerated,19676,22,5365.21,565.38,75,Contract,DRV00001,TRK00079,TRL00047,2022-01-03,3292,64.0,503.4,6.54,5.4,4724.83
147,CUST00180,RTE00016,2022-01-03,Refrigerated,20352,20,7620.93,463.93,0,Contract,DRV00095,TRK00072,TRL00126,2022-01-03,2785,46.0,410.8,6.78,4.4,7157.0
148,CUST00191,RTE00006,2022-01-03,Refrigerated,43562,27,1263.64,189.0,75,Dedicated,DRV00037,TRK00030,TRL00031,2022-01-03,689,11.7,103.9,6.63,3.2,999.6400000000001
149,CUST00125,RTE00045,2022-01-03,Dry Van,11869,26,1480.82,137.31,150,Contract,DRV00146,TRK00089,TRL00046,2022-01-03,630,11.7,88.0,7.16,7.9,1193.51
150,CUST00092,RTE00052,2022-01-03,Dry Van,24399,28,1127.05,273.36,150,Contract,DRV00120,TRK00052,TRL00118,2022-01-03,826,13.5,126.7,6.52,10.7,703.6899999999999
151,CUST00095,RTE00006,2022-01-03,Refrigerated,32027,1,1642.32,189.0,200,Spot,DRV00146,TRK00097,TRL00132,2022-01-03,721,11.1,118.6,6.08,11.4,1253.32
152,CUST00063,RTE00033,2022-01-03,Refrigerated,30903,17,377.06,40.08,150,Spot,DRV00002,TRK00035,TRL00129,2022-01-03,171,2.7,23.0,7.42,4.3,186.98000000000002
153,CUST00073,RTE00025,2022-01-03,Refrigerated,43072,6,5170.94,565.38,0,Dedicated,DRV00122,TRK00080,TRL00053,2022-01-03,3315,53.1,474.2,6.99,6.0,4605.5599999999995
154,CUST00125,RTE00037,2022-01-03,Dry Van,22160,5,4288.08,537.81,0,Spot,DRV00063,TRK00112,TRL00174,2022-01-03,2652,51.9,376.2,7.05,4.3,3750.27
155,CUST00159,RTE00006,2022-01-03,Dry Van,41316,2,1473.45,189.0,50,Dedicated,DRV00055,TRK00013,TRL00035,2022-01-03,713,13.3,97.9,7.28,7.1,1234.45
156,CUST00145,RTE00026,2022-01-03,Dry Van,37798,24,3674.15,555.52,0,Dedicated,DRV00079,TRK00041,TRL00177,2022-01-03,2004,39.9,319.6,6.27,11.0,3118.63
157,CUST00071,RTE00007,2022-01-03,Dry Van,12043,18,4373.38,504.32,0,Dedicated,DRV00024,TRK00031,TRL00020,2022-01-03,1618,29.9,272.4,5.94,9.7,3869.06
158,CUST00096,RTE00018,2022-01-03,Dry Van,18154,4,1301.75,187.6,100,Dedicated,DRV00090,,TRL00032,2022-01-03,697,13.4,108.7,6.41,11.7,1014.15
159,CUST00028,RTE00021,2022-01-03,Refrigerated,11545,18,4668.01,590.24,0,Dedicated,DRV00087,TRK00001,TRL00030,2022-01-03,2166,43.1,339.5,6.38,3.0,4077.7700000000004
160,CUST00191,RTE00036,2022-01-03,Refrigerated,26732,22,603.36,86.46,200,Dedicated,DRV00114,TRK00029,TRL00053,2022-01-03,266,5.0,42.0,6.33,12.0,316.90000000000003
161,CUST00003,RTE00046,2022-01-03,Refrigerated,20934,14,7022.16,499.18,0,Dedicated,DRV00127,TRK00011,TRL00046,2022-01-03,2255,39.8,311.5,7.24,9.6,6522.98
162,CUST00063,RTE00004,2022-01-03,Dry Van,18637,8,3330.02,383.23,50,Contract,DRV00089,TRK00112,TRL00089,2022-01-03,2084,36.4,337.8,6.17,10.5,2896.79
163,CUST00072,RTE00058,2022-01-03,Dry Van,35494,19,1033.13,98.61,0,Dedicated,DRV00069,TRK00045,TRL00104,2022-01-03,557,9.5,98.2,5.67,10.2,934.5200000000001
164,CUST00107,RTE00015,2022-01-03,Dry Van,25117,23,284.75,13.8,150,Dedicated,DRV00033,TRK00090,TRL00006,2022-01-03,95,1.9,14.5,6.56,10.9,120.95
165,CUST00009,RTE00047,2022-01-03,Refrigerated,21629,12,903.88,76.16,200,Dedicated,DRV00045,TRK00067,TRL00083,2022-01-03,485,7.5,75.4,6.43,5.6,627.72
166,CUST00121,RTE00031,2022-01-03,Refrigerated,39090,23,1494.15,185.6,0,Spot,DRV00017,TRK00120,TRL00060,2022-01-03,669,10.3,93.6,7.15,4.3,1308.5500000000002
167,CUST00111,RTE00021,2022-01-03,Refrigerated,35815,27,4616.36,590.24,200,Spot,DRV00145,TRK00055,TRL00136,2022-01-03,2099,41.6,310.0,6.77,4.9,3826.12
168,CUST00154,RTE00022,2022-01-03,Dry Van,25016,25,1018.27,161.53,0,Contract,DRV00074,TRK00055,TRL00141,2022-01-03,577,10.8,87.4,6.6,4.3,856.74
169,CUST00098,RTE00025,2022-01-03,Refrigerated,38403,7,5394.19,565.38,0,Contract,DRV00003,TRK00092,TRL00161,2022-01-03,3212,54.7,516.4,6.22,6.9,4828.8099999999995
170,CUST00061,RTE00051,2022-01-03,Refrigerated,29589,7,3262.13,460.0,150,Spot,DRV00049,TRK00115,TRL00111,2022-01-03,1911,36.4,326.7,5.85,10.3,2652.13
171,CUST00188,RTE00054,2022-01-03,Refrigerated,34588,14,3126.36,295.83,0,Spot,DRV00133,TRK00080,TRL00024,2022-01-03,1645,29.7,254.6,6.46,9.1,2830.53
172,CUST00029,RTE00050,2022-01-03,Dry Van,43867,4,1481.95,170.88,50,Contract,DRV00149,TRK00026,TRL00050,2022-01-03,729,13.2,120.9,6.03,6.4,1261.0700000000002
173,CUST00183,RTE00016,2022-01-03,Dry Van,36560,3,7142.79,463.93,50,Contract,DRV00139,TRK00057,TRL00057,2022-01-03,2801,46.7,509.3,5.5,2.8,6628.86
174,CUST00174,RTE00058,2022-01-03,Dry Van,30761,14,1324.96,98.61,0,Dedicated,DRV00082,TRK00002,TRL00093,2022-01-03,560,9.3,80.8,6.93,10.6,1226.3500000000001
175,CUST00099,RTE00047,2022-01-03,Dry Van,17160,7,900.54,76.16,150,Dedicated,DRV00036,TRK00086,TRL00099,2022-01-03,505,7.9,91.5,5.52,3.0,674.38
176,CUST00027,RTE00052,2022-01-03,Dry Van,40803,26,1386.38,273.36,75,Dedicated,DRV00075,TRK00074,TRL00141,2022-01-03,801,14.9,139.1,5.76,2.3,1038.02
177,CUST00180,RTE00030,2022-01-03,Refrigerated,23971,7,4925.19,708.51,0,Dedicated,DRV00056,TRK00096,TRL00165,2022-01-03,2161,34.7,341.9,6.32,4.9,4216.679999999999
178,CUST00099,RTE00037,2022-01-03,Dry Van,40880,28,3913.08,537.81,75,Contract,DRV00003,TRK00103,TRL00089,2022-01-03,2605,48.3,379.2,6.87,5.1,3300.27
179,CUST00079,RTE00013,2022-01-03,Refrigerated,13225,10,1220.24,141.33,200,Contract,DRV00019,TRK00013,TRL00040,2022-01-03,693,12.1,104.5,6.63,6.3,878.91
180,CUST00014,RTE00014,2022-01-03,Refrigerated,25870,27,2746.8,228.76,0,Dedicated,DRV00145,TRK00086,TRL00081,2022-01-03,1246,20.2,185.4,6.72,6.4,2518.04
181,CUST00080,RTE00003,2022-01-03,Dry Van,13235,5,4878.8,580.87,100,Spot,DRV00065,TRK00058,TRL00033,2022-01-03,2143,38.5,346.2,6.19,3.4,4197.93
182,CUST00077,RTE00042,2022-01-03,Dry Van,19969,20,6856.14,472.14,75,Contract,DRV00078,TRK00029,TRL00097,2022-01-03,2745,54.0,486.7,5.64,6.7,6309.0
183,CUST00050,RTE00047,2022-01-03,Dry Van,12130,6,876.25,76.16,150,Spot,DRV00107,TRK00026,TRL00014,2022-01-03,488,8.6,81.6,5.98,9.8,650.09
184,CUST00191,RTE00017,2022-01-03,Refrigerated,41300,9,2224.58,384.2,100,Dedicated,DRV00063,TRK00092,TRL00011,2022-01-03,1215,21.1,198.2,6.13,4.6,1740.3799999999999
185,CUST00083,RTE00044,2022-01-03,Dry Van,41484,24,7166.92,814.37,200,Dedicated,DRV00123,TRK00110,TRL00102,2022-01-03,2620,46.6,378.6,6.92,6.8,6152.55
186,CUST00060,RTE00004,2022-01-03,Dry Van,22258,7,4127.85,383.23,0,Contract,DRV00095,TRK00053,TRL00048,2022-01-03,2087,37.9,360.4,5.79,7.7,3744.6200000000003
187,CUST00042,RTE00042,2022-01-03,Refrigerated,10683,6,7156.57,472.14,150,Contract,DRV00050,TRK00065,TRL00003,2022-01-03,2792,51.1,458.5,6.09,6.9,6534.429999999999
188,CUST00075,RTE00041,2022-01-03,Refrigerated,43540,24,3802.25,255.36,50,Spot,DRV00010,TRK00112,TRL00125,2022-01-03,1247,21.2,182.8,6.82,11.2,3496.89
189,CUST00078,RTE00047,2022-01-03,Dry Van,44370,8,1034.07,76.16,50,Dedicated,DRV00111,TRK00105,TRL00069,2022-01-03,471,9.3,67.8,6.95,6.6,907.91
190,CUST00178,RTE00049,2022-01-03,Dry Van,14060,1,2148.42,144.0,200,Dedicated,DRV00138,TRK00035,TRL00022,2022-01-03,719,12.7,105.4,6.82,8.2,1804.42
191,CUST00052,RTE00007,2022-01-03,Refrigerated,37026,17,4494.04,504.32,100,Contract,DRV00091,TRK00053,TRL00127,2022-01-03,1581,24.8,236.3,6.69,9.1,3889.72
192,CUST00080,RTE00049,2022-01-03,Refrigerated,35452,3,1930.02,144.0,50,Contract,DRV00113,TRK00015,TRL00118,2022-01-03,752,11.7,105.0,7.16,10.3,1736.02
193,CUST00168,RTE00013,2022-01-03,Dry Van,36990,19,1061.42,141.33,100,Contract,DRV00100,TRK00026,TRL00093,2022-01-03,689,10.8,118.4,5.82,5.8,820.09
194,CUST00074,RTE00037,2022-01-03,Dry Van,20017,2,3445.05,537.81,200,Dedicated,DRV00138,TRK00020,TRL00177,2022-01-03,2664,48.3,462.5,5.76,4.2,2707.2400000000002
195,CUST00079,RTE00040,2022-01-03,Refrigerated,18030,21,4038.87,524.7,200,Spot,DRV00147,TRK00026,TRL00093,2022-01-03,1721,30.2,290.7,5.92,10.5,3314.17
196,CUST00181,RTE00048,2022-01-03,Dry Van,27207,1,5555.29,792.88,150,Spot,DRV00108,TRK00108,TRL00008,2022-01-03,2411,46.0,427.5,5.64,8.6,4612.41
197,CUST00061,RTE00023,2022-01-03,Refrigerated,35418,14,2734.93,216.92,75,Spot,DRV00127,TRK00058,TRL00170,2022-01-03,1368,26.6,243.4,5.62,5.5,2443.0099999999998
198,CUST00107,RTE00013,2022-01-03,Dry Van,33788,18,1065.25,141.33,150,Dedicated,DRV00035,TRK00057,TRL00030,2022-01-03,696,12.0,100.6,6.92,6.7,773.92
199,CUST00191,RTE00035,2022-01-03,Dry Van,14451,16,2032.15,344.12,75,Dedicated,DRV00041,TRK00012,TRL00149,2022-01-03,1221,20.4,171.7,7.11,10.6,1613.0300000000002
200,CUST00041,RTE00035,2022-01-03,Dry Van,44280,18,2108.75,344.12,0,Dedicated,DRV00142,TRK00004,TRL00056,2022-01-03,1275,20.7,180.9,7.05,8.2,1764.63
201,CUST00080,RTE00002,2022-01-03,Dry Van,13902,11,1250.09,153.34,0,Spot,DRV00114,TRK00071,TRL00036,2022-01-03,698,13.4,107.4,6.5,8.2,1096.75
202,CUST00076,RTE00031,2022-01-03,Dry Van,22734,13,1272.49,185.6,0,Contract,DRV00103,TRK00101,TRL00053,2022-01-03,641,11.7,87.3,7.34,4.1,1086.89
203,CUST00005,RTE00042,2022-01-03,Dry Van,37733,21,7108.04,472.14,50,Dedicated,DRV00089,TRK00111,TRL00088,2022-01-03,2674,46.7,372.9,7.17,2.6,6585.9
204,CUST00180,RTE00039,2022-01-03,Dry Van,32691,11,2029.17,344.52,75,Contract,DRV00095,TRK00079,TRL00065,2022-01-03,1033,17.7,148.0,6.98,6.9,1609.65
205,CUST00050,RTE00031,2022-01-03,Refrigerated,14736,1,1396.93,185.6,200,Dedicated,DRV00011,TRK00015,TRL00020,2022-01-03,644,11.8,102.4,6.29,2.7,1011.33
206,CUST00161,RTE00017,2022-01-03,Refrigerated,20952,21,1839.49,384.2,75,Contract,DRV00059,TRK00010,TRL00063,2022-01-03,1137,18.9,168.4,6.75,10.9,1380.29
207,CUST00025,RTE00034,2022-01-03,Dry Van,14259,22,4345.4,792.88,200,Contract,DRV00124,TRK00031,TRL00064,2022-01-03,2390,41.9,319.5,7.48,11.5,3352.5199999999995
208,CUST00041,RTE00003,2022-01-03,Refrigerated,16749,22,4387.3,580.87,50,Dedicated,DRV00065,TRK00110,TRL00169,2022-01-03,1984,31.8,343.3,5.78,9.8,3756.4300000000003
209,CUST00084,RTE00013,2022-01-03,Refrigerated,35219,1,1133.28,141.33,0,Dedicated,DRV00083,TRK00116,TRL00048,2022-01-03,670,10.9,93.4,7.17,4.9,991.9499999999999
210,CUST00007,RTE00043,2022-01-03,Dry Van,13207,20,2671.89,249.44,75,Dedicated,DRV00005,TRK00105,TRL00083,2022-01-03,1612,29.2,271.8,5.93,8.3,2347.45
211,CUST00077,RTE00040,2022-01-03,Dry Van,17555,7,4487.17,524.7,0,Dedicated,DRV00004,TRK00049,TRL00125,2022-01-03,1743,33.2,289.1,6.03,3.8,3962.4700000000003
212,CUST00031,RTE00056,2022-01-03,Refrigerated,21952,22,3867.39,309.24,0,Dedicated,DRV00099,TRK00035,TRL00125,2022-01-03,1704,33.7,230.6,7.39,7.9,3558.1499999999996
213,CUST00101,RTE00023,2022-01-03,Dry Van,33930,21,3218.88,216.92,0,Spot,DRV00012,TRK00009,TRL00046,2022-01-03,1311,23.9,201.7,6.5,11.7,3001.96
214,CUST00071,RTE00006,2022-01-03,Dry Van,10328,17,1640.09,189.0,0,Dedicated,DRV00006,TRK00011,TRL00175,2022-01-03,712,11.8,103.9,6.85,5.3,1451.09
215,CUST00028,RTE00047,2022-01-03,Refrigerated,40120,11,1004.67,76.16,0,Dedicated,DRV00101,TRK00010,TRL00024,2022-01-03,486,7.8,77.4,6.28,9.7,928.51
216,CUST00075,RTE00039,2022-01-03,Refrigerated,40033,15,2382.1,344.52,50,Contract,DRV00022,TRK00083,TRL00081,2022-01-03,1068,19.9,182.9,5.84,6.8,1987.58
217,CUST00057,RTE00020,2022-01-03,Dry Van,24746,19,3586.56,738.48,0,Spot,DRV00132,TRK00019,TRL00059,2022-01-03,2179,38.9,314.0,6.94,10.9,2848.08
218,CUST00029,RTE00038,2022-01-03,Dry Van,15462,21,3545.67,314.64,0,Dedicated,DRV00044,TRK00035,TRL00107,2022-01-03,1371,24.7,214.6,6.39,11.0,3231.03
219,CUST00007,RTE00006,2022-01-03,Refrigerated,25791,24,1411.47,189.0,150,Spot,DRV00082,TRK00084,TRL00108,2022-01-03,695,12.1,94.6,7.35,8.8,1072.47
220,CUST00044,RTE00039,2022-01-04,Refrigerated,17822,11,2218.83,344.52,0,Spot,DRV00147,TRK00008,TRL00046,2022-01-04,1092,17.0,155.8,7.01,5.8,1874.31
221,CUST00013,RTE00028,2022-01-04,Refrigerated,24429,20,4336.5,564.72,50,Contract,DRV00107,TRK00053,TRL00043,2022-01-04,2212,42.4,363.2,6.09,2.0,3721.7799999999997
222,CUST00200,RTE00025,2022-01-04,Dry Van,25636,23,5871.99,565.38,200,Spot,DRV00084,TRK00041,TRL00027,2022-01-04,3341,51.7,588.2,5.68,4.9,5106.61
223,CUST00054,RTE00031,2022-01-04,Dry Van,10514,27,1372.92,185.6,0,Dedicated,DRV00047,TRK00060,TRL00022,2022-01-04,686,12.7,115.1,5.96,3.7,1187.3200000000002
224,CUST00034,RTE00039,2022-01-04,Refrigerated,28496,22,1963.12,344.52,150,Spot,DRV00047,TRK00020,TRL00054,2022-01-04,1050,18.2,144.2,7.28,7.1,1468.6
225,CUST00020,RTE00051,2022-01-04,Refrigerated,28487,10,3709.67,460.0,100,Dedicated,DRV00148,TRK00101,TRL00065,2022-01-04,1911,31.7,307.2,6.22,2.6,3149.67
226,CUST00125,RTE00039,2022-01-04,Dry Van,17755,22,1895.8,344.52,75,Spot,DRV00097,TRK00033,TRL00177,2022-01-04,1091,17.8,160.0,6.82,8.0,1476.28
227,CUST00051,RTE00054,2022-01-04,Refrigerated,23328,14,2858.53,295.83,50,Dedicated,DRV00001,TRK00041,TRL00012,2022-01-04,1626,28.0,239.8,6.78,9.7,2512.7000000000003
228,CUST00008,RTE00014,2022-01-04,Refrigerated,39699,15,2367.01,228.76,150,Dedicated,DRV00101,TRK00033,TRL00110,2022-01-04,1293,25.5,176.9,7.31,6.4,1988.2500000000002
229,CUST00086,RTE00002,2022-01-04,Dry Van,12035,25,1378.33,153.34,0,Dedicated,DRV00091,TRK00082,TRL00057,2022-01-04,708,10.9,128.3,5.52,5.3,1224.99
230,CUST00184,RTE00033,2022-01-04,Refrigerated,31637,27,367.34,40.08,0,Contract,DRV00148,TRK00095,TRL00087,2022-01-04,173,3.2,29.5,5.86,8.0,327.26
231,CUST00188,RTE00021,2022-01-04,Dry Van,20071,19,5150.39,590.24,50,Dedicated,DRV00088,TRK00062,TRL00030,2022-01-04,2153,33.1,302.4,7.12,3.0,4510.150000000001
232,CUST00022,RTE00039,2022-01-04,Refrigerated,27445,22,2206.78,344.52,200,Dedicated,DRV00074,TRK00024,TRL00028,2022-01-04,1083,18.4,185.4,5.84,6.8,1662.2600000000002
233,CUST00049,RTE00031,2022-01-04,Refrigerated,33747,4,1463.94,185.6,200,Dedicated,DRV00029,TRK00091,TRL00172,2022-01-04,644,12.4,101.1,6.37,8.9,1078.3400000000001
234,CUST00113,RTE00015,2022-01-04,Dry Van,26709,22,239.47,13.8,0,Dedicated,DRV00041,TRK00016,TRL00160,2022-01-04,91,1.6,13.0,7.02,9.5,225.67
235,CUST00139,RTE00017,2022-01-04,Refrigerated,21748,5,1864.85,384.2,150,Spot,DRV00037,TRK00099,TRL00052,2022-01-04,1185,23.4,160.6,7.38,8.5,1330.6499999999999
236,CUST00038,RTE00007,2022-01-04,Dry Van,34917,17,3944.81,504.32,0,Dedicated,DRV00090,TRK00019,TRL00064,2022-01-04,1597,25.9,251.5,6.35,6.1,3440.49
237,CUST00079,RTE00009,2022-01-04,Dry Van,37972,26,1853.88,149.26,0,Spot,DRV00094,TRK00012,TRL00005,2022-01-04,894,14.7,146.8,6.09,6.0,1704.6200000000001
238,CUST00083,RTE00030,2022-01-04,Refrigerated,31740,18,5114.0,708.51,150,Dedicated,DRV00034,TRK00091,TRL00158,2022-01-04,2181,37.7,390.2,5.59,9.7,4255.49
239,CUST00011,RTE00028,2022-01-04,Dry Van,16455,12,3834.91,564.72,0,Dedicated,DRV00113,TRK00107,TRL00025,2022-01-04,2145,41.3,374.3,5.73,7.3,3270.1899999999996
240,CUST00063,RTE00006,2022-01-04,Refrigerated,10331,2,1379.81,189.0,200,Dedicated,DRV00062,TRK00061,TRL00099,2022-01-04,688,10.6,100.6,6.84,9.9,990.81
241,CUST00038,RTE00017,2022-01-04,Refrigerated,17849,22,1758.83,384.2,0,Dedicated,DRV00034,TRK00076,TRL00180,2022-01-04,1208,19.5,193.0,6.26,7.8,1374.6299999999999
242,CUST00167,RTE00006,2022-01-04,Dry Van,20919,18,1506.92,189.0,0,Contract,DRV00013,TRK00002,TRL00030,2022-01-04,684,10.8,105.4,6.49,8.1,1317.92
243,CUST00064,RTE00008,2022-01-04,Refrigerated,25825,22,2258.29,114.3,100,Dedicated,DRV00074,TRK00055,TRL00088,2022-01-04,801,13.2,132.0,6.07,11.4,2043.99
244,CUST00155,RTE00030,2022-01-04,Dry Van,28537,10,4769.69,708.51,0,Contract,DRV00087,TRK00026,TRL00040,2022-01-04,2174,42.3,375.5,5.79,7.7,4061.1799999999994
245,CUST00013,RTE00028,2022-01-04,Refrigerated,26195,5,4529.59,564.72,0,Dedicated,DRV00014,TRK00116,TRL00024,2022-01-04,2334,36.8,344.2,6.78,7.2,3964.87
246,CUST00029,RTE00024,2022-01-04,Refrigerated,42067,5,3221.62,376.0,50,Dedicated,DRV00147,TRK00045,TRL00177,2022-01-04,1243,23.2,211.0,5.89,3.0,2795.62
247,CUST00007,RTE00052,2022-01-04,Dry Van,10463,26,1312.03,273.36,200,Dedicated,DRV00036,TRK00031,TRL00151,2022-01-04,805,13.6,115.8,6.95,2.7,838.67
248,CUST00177,RTE00046,2022-01-04,Dry Van,36150,27,5742.59,499.18,200,Spot,DRV00003,TRK00107,TRL00079,2022-01-04,2361,39.5,415.7,5.68,7.7,5043.41
249,CUST00011,RTE00011,2022-01-04,Refrigerated,32444,12,830.1,131.28,0,Dedicated,DRV00005,TRK00048,TRL00155,2022-01-04,578,9.7,79.3,7.29,6.7,698.82
250,CUST00084,RTE00055,2022-01-04,Refrigerated,29702,14,3276.87,357.25,150,Spot,DRV00009,TRK00052,,2022-01-04,1469,24.7,257.7,5.7,2.8,2769.62
251,CUST00069,RTE00016,2022-01-04,Refrigerated,12988,27,7343.83,463.93,150,Contract,DRV00015,TRK00085,TRL00158,2022-01-04,2882,49.9,433.4,6.65,10.9,6729.9
252,CUST00199,RTE00042,2022-01-04,Refrigerated,44408,25,5359.63,472.14,50,Dedicated,DRV00114,TRK00098,TRL00138,2022-01-04,2659,46.6,464.9,5.72,12.0,4837.49
253,CUST00043,RTE00009,2022-01-04,Refrigerated,11755,7,1795.3,149.26,150,Contract,DRV00117,TRK00029,TRL00162,2022-01-04,869,14.4,123.4,7.04,2.8,1496.04
254,CUST00165,RTE00057,2022-01-04,Dry Van,18389,18,2392.1,276.3,0,Dedicated,DRV00016,TRK00048,TRL00010,2022-01-04,964,15.0,139.1,6.93,10.4,2115.7999999999997
255,CUST00146,RTE00031,2022-01-04,Dry Van,33540,16,1540.43,185.6,0,Dedicated,DRV00063,TRK00072,TRL00094,2022-01-04,637,12.5,94.7,6.73,4.5,1354.8300000000002
256,CUST00096,RTE00018,2022-01-04,Dry Van,27014,26,1227.0,187.6,75,Contract,,TRK00049,TRL00070,2022-01-04,717,11.5,98.8,7.26,3.1,964.4
257,CUST00029,RTE00007,2022-01-04,Refrigerated,19834,10,3494.39,504.32,200,Spot,DRV00132,TRK00002,TRL00125,2022-01-04,1617,31.3,223.7,7.23,4.2,2790.0699999999997
258,CUST00176,RTE00052,2022-01-04,Dry Van,19123,9,1265.51,273.36,150,Dedicated,DRV00111,TRK00008,TRL00001,2022-01-04,820,14.9,117.5,6.98,9.2,842.15
259,CUST00139,RTE00022,2022-01-04,Refrigerated,43475,14,1056.4,161.53,100,Dedicated,DRV00147,TRK00078,TRL00025,2022-01-04,589,9.3,85.2,6.91,10.8,794.8700000000001
260,CUST00109,RTE00032,2022-01-04,Refrigerated,32969,26,4890.16,451.8,0,Dedicated,DRV00147,TRK00041,TRL00051,2022-01-04,2267,35.7,359.8,6.3,9.3,4438.36
261,CUST00162,RTE00038,2022-01-04,Refrigerated,19086,9,3379.31,314.64,0,Spot,DRV00120,TRK00095,TRL00150,2022-01-04,1314,26.3,208.6,6.3,8.2,3064.67
262,CUST00092,RTE00040,2022-01-04,Dry Van,19536,28,4733.49,524.7,0,Dedicated,DRV00132,TRK00074,TRL00091,2022-01-04,1846,35.0,325.0,5.68,4.2,4208.79
263,CUST00078,RTE00003,2022-01-04,Dry Van,29478,19,5810.08,580.87,200,Contract,DRV00102,TRK00060,TRL00019,2022-01-04,2137,33.8,300.6,7.11,3.9,5029.21
264,CUST00056,RTE00042,2022-01-04,Refrigerated,37443,7,5920.22,472.14,75,Contract,DRV00132,TRK00033,TRL00073,2022-01-04,2708,44.2,401.2,6.75,8.2,5373.08
265,CUST00089,RTE00058,2022-01-04,Dry Van,44198,2,1306.72,98.61,50,Spot,DRV00149,TRK00101,TRL00021,2022-01-04,557,9.8,97.4,5.72,9.1,1158.1100000000001
266,CUST00072,RTE00020,2022-01-04,Dry Van,22618,25,3996.03,738.48,50,Dedicated,DRV00023,TRK00072,TRL00003,2022-01-04,2233,36.7,390.4,5.72,2.7,3207.55
267,CUST00121,RTE00055,2022-01-04,Refrigerated,13182,28,3894.15,357.25,0,Dedicated,DRV00139,TRK00080,TRL00038,2022-01-04,1425,23.7,256.8,5.55,2.6,3536.9
268,CUST00110,RTE00030,2022-01-04,Dry Van,32610,10,5990.32,708.51,100,Dedicated,DRV00002,TRK00074,TRL00176,2022-01-04,2269,41.7,389.9,5.82,8.1,5181.8099999999995
269,CUST00105,RTE00001,2022-01-04,Dry Van,14492,18,1003.9,128.63,50,Dedicated,DRV00107,TRK00057,TRL00063,2022-01-04,673,10.4,95.9,7.02,3.1,825.27
270,CUST00011,RTE00009,2022-01-04,Dry Van,12440,24,1472.89,149.26,200,Spot,DRV00124,TRK00093,TRL00145,2022-01-04,914,15.0,146.9,6.22,4.0,1123.63
271,CUST00022,RTE00051,2022-01-04,Refrigerated,15666,21,3717.09,460.0,0,Contract,DRV00146,TRK00051,,2022-01-04,1883,30.5,326.9,5.76,3.9,3257.09
272,CUST00069,RTE00015,2022-01-04,Refrigerated,37323,1,221.91,13.8,150,Dedicated,DRV00009,TRK00006,TRL00153,2022-01-04,98,1.9,15.2,6.44,3.2,58.11
273,CUST00058,RTE00058,2022-01-04,Dry Van,29682,7,1269.25,98.61,75,Dedicated,DRV00066,TRK00114,TRL00057,2022-01-04,514,8.6,71.9,7.15,11.9,1095.64
274,CUST00115,RTE00008,2022-01-04,Dry Van,42122,21,1949.0,114.3,50,Contract,DRV00122,,TRL00090,2022-01-04,770,13.4,104.2,7.39,7.3,1784.7
275,CUST00091,RTE00027,2022-01-04,Refrigerated,21699,20,2849.52,419.43,200,Dedicated,DRV00056,TRK00096,TRL00067,2022-01-04,1266,23.4,201.3,6.29,3.3,2230.09
276,CUST00196,RTE00050,2022-01-04,Dry Van,31490,5,1214.08,170.88,0,Spot,DRV00047,TRK00069,TRL00057,2022-01-04,757,14.0,125.7,6.02,8.6,1043.1999999999998
277,CUST00187,RTE00026,2022-01-04,Dry Van,10094,11,3679.96,555.52,0,Contract,DRV00078,TRK00083,TRL00161,2022-01-04,2050,37.3,306.0,6.7,3.7,3124.44
278,CUST00049,RTE00009,2022-01-04,Dry Van,12837,16,1689.33,149.26,200,Contract,DRV00019,TRK00014,TRL00156,2022-01-04,913,14.4,127.2,7.18,2.5,1340.07
279,CUST00141,RTE00031,2022-01-04,Refrigerated,35935,7,1245.88,185.6,75,Dedicated,DRV00087,TRK00112,TRL00110,2022-01-04,680,10.7,104.6,6.5,2.6,985.2800000000001
280,CUST00163,RTE00030,2022-01-04,Dry Van,34675,28,5909.6,708.51,75,Dedicated,DRV00058,TRK00061,TRL00032,2022-01-04,2197,35.2,363.1,6.05,10.6,5126.09
